PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,hERG_Prediction,hERG_Probability,Risk_Level
0,0,442882564,1,Specs,AU-004/43509045,"3-phenylproline
AU-004/43509045",AU-004/43509045,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43509045,11217742  1,"1
3",442882564,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217A00>,,"1  2  5
3  6  6",1,0.65,MEDIUM
0,0,442882563,1,Specs,AU-004/43508955,"tert-butyl 2-(hydroxymethyl)-4-morpholinecarboxylate
AU-004/43508955",AU-004/43508955,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508955,1512577  1,"1
3",442882563,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217A70>,,7  12  5,0,0.445,LOW
0,0,442882562,1,Specs,AU-004/43508833,"N-(tert-butoxycarbonyl)-3-methoxyalanine
AU-004/43508833",AU-004/43508833,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508833,7016354  1,"1
3",442882562,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217B50>,,2  3  6,0,0.21125,LOW
0,0,442882561,1,Specs,AU-004/43508718,"4-methyl-2-oxo-2H-chromen-7-yl 6-deoxyhexopyranoside
AU-004/43508718",AU-004/43508718,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508718,171334  1,"1
3",442882561,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217C30>,,"1  13  5
12  23  6
2  18  5
3  19  6
6  20  6",1,0.555,MEDIUM
0,0,442882560,1,Specs,AU-004/43508705,"tert-butyl 4-benzyl-2-methyl-1-piperazinecarboxylate
AU-004/43508705",AU-004/43508705,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508705,15087789  1,"1
3",442882560,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217D10>,,,1,0.87,HIGH
0,0,442882559,1,Specs,AU-004/43508565,"tert-butyl 3-cyano-1-piperazinecarboxylate
AU-004/43508565",AU-004/43508565,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508565,27281803  1,"1
3",442882559,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217DF0>,,7  5  5,0,0.435,LOW
0,0,442882558,1,Specs,AU-004/43508444,"methyl 5-amino-2,4-dimethylbenzoate
AU-004/43508444",AU-004/43508444,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508444,46835529  1,"1
3",442882558,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217ED0>,,,0,0.36,LOW
0,0,442882557,1,Specs,AU-004/43508442,"methyl 5-bromo-2-pyrimidinecarboxylate
AU-004/43508442",AU-004/43508442,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508442,45790831  1,"1
3",442882557,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC217F40>,,,0,0.385,LOW
0,0,442882556,1,Specs,AU-004/43508440,"5-amino-4-(2-methylphenyl)-1,2-dihydro-3H-pyrazol-3-one
AU-004/43508440",AU-004/43508440,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508440,21699930  1,"1
3",442882556,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C040>,,,1,0.535,MEDIUM
0,-1,442882555,1,Specs,AU-004/43508439,"4,6-dichloro-5-pyrimidinecarboxylate
AU-004/43508439",AU-004/43508439,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508439,"29415724  1
24820487  2","1
3",442882555,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C120>,Salt: Na+,,0,0.35,LOW
0,0,442882554,1,Specs,AU-004/43508435,"methyl 4-fluoro-3-(4-morpholinylsulfonyl)-1-benzothiophene-2-carboxylate
AU-004/43508435",AU-004/43508435,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508435,20944607  1,"1
3",442882554,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C190>,,,1,0.6516666666666667,MEDIUM
0,0,442882553,1,Specs,AU-004/43508428,"benzyl 3-methyl-4-oxo-1-piperidinecarboxylate
AU-004/43508428",AU-004/43508428,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508428,15233096  1,"1
3",442882553,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C200>,,,1,0.815,HIGH
0,0,442882552,1,Specs,AU-004/43508427,"N-[4-(2-methoxyphenyl)-6-(trifluoromethyl)-2-pyrimidinyl]thiourea
AU-004/43508427",AU-004/43508427,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508427,91926428  1,"1
3",442882552,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C2E0>,,,1,0.675,MEDIUM
0,0,442882551,1,Specs,AU-004/43508426,"6-bromo-8-methylquinoline
AU-004/43508426",AU-004/43508426,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508426,22403410  1,"1
3",442882551,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C350>,,,1,0.6883333333333332,MEDIUM
0,0,442882550,1,Specs,AU-004/43508422,"tert-butyl 2-oxo-6-azaspiro[3.4]octane-6-carboxylate
AU-004/43508422",AU-004/43508422,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508422,23565399  1,"1
3",442882550,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C3C0>,,,0,0.46,LOW
0,0,442882549,1,Specs,AU-004/43508421,"4-(1-phenylethyl)-1,3-benzenediol
AU-004/43508421",AU-004/43508421,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508421,11171903  1,"1
3",442882549,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C4A0>,,,1,0.695,MEDIUM
0,0,442882548,1,Specs,AU-004/43508418,"methyl 2-hydroxy-4-(trifluoromethyl)-5-pyrimidinecarboxylate
AU-004/43508418",AU-004/43508418,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508418,37859565  1,"1
3",442882548,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C510>,Salt: H2O,,0,0.41,LOW
0,0,442882547,1,Specs,AU-004/43508416,"tert-butyl (5-chloro-2-pyridinyl)methylcarbamate
AU-004/43508416",AU-004/43508416,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508416,71627129  1,"1
3",442882547,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C580>,,,1,0.56875,MEDIUM
0,0,442882546,1,Specs,AU-004/43508412,"N-methyl-N-(4-methyl-3-piperidinyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine
AU-004/43508412",AU-004/43508412,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508412,23401507  1,"1
3",442882546,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C660>,Salt: HCl,"13  18  5
6  3  5",1,0.61,MEDIUM
0,0,442882545,1,Specs,AU-004/43508410,"5-bromo-2-(difluoromethyl)pyridine
AU-004/43508410",AU-004/43508410,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508410,53415062  1,"1
3",442882545,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C6D0>,,,1,0.5183333333333333,MEDIUM
0,0,442882544,1,Specs,AU-004/43508408,"1-(4-chlorophenyl)-5-methyl-1,2-dihydro-3H-pyrazol-3-one
AU-004/43508408",AU-004/43508408,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508408,12427602  1,"1
3",442882544,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C740>,,,1,0.6896666666666667,MEDIUM
0,0,442882543,1,Specs,AU-004/43508406,"4-fluoro-3-(trifluoromethyl)benzenesulfonamide
AU-004/43508406",AU-004/43508406,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508406,28306931  1,"1
3",442882543,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C7B0>,,,0,0.46799999999999997,LOW
0,0,442882542,1,Specs,AU-004/43508405,"tert-butyl 3,9-diazabicyclo[3.3.1]nonane-9-carboxylate
AU-004/43508405",AU-004/43508405,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508405,54595539  1,"1
3",442882542,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C890>,,,0,0.405,LOW
0,0,442882541,1,Specs,AU-004/43508404,"[3-bromo-5-(trifluoromethyl)phenyl]acetic acid
AU-004/43508404",AU-004/43508404,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508404,56923647  1,"1
3",442882541,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24C970>,,,0,0.495,LOW
0,0,442882540,1,Specs,AU-004/43508403,"methyl 2-bromoimidazo[1,2-a]pyridine-6-carboxylate
AU-004/43508403",AU-004/43508403,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508403,56763851  1,"1
3",442882540,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CA50>,,,0,0.46,LOW
0,0,442882539,1,Specs,AU-004/43508401,"2-[5-methyl-6-(2-methyl-4-pyridyl)-3-pyridyl]-N-(5-pyrazin-2-yl-2-pyridyl)acetamide
AU-004/43508401",AU-004/43508401,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508401,46926973  1,"1
3",442882539,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CB30>,,,1,0.625,MEDIUM
0,0,442882538,1,Specs,AU-004/43508394,"5-[(trifluoromethyl)sulfanyl]-2-pyridinylamine
AU-004/43508394",AU-004/43508394,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508394,43625023  1,"1
3",442882538,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CBA0>,,,0,0.41,LOW
0,0,442882537,1,Specs,AU-004/43508393,"1,3-benzothiazole-7-carboxylic acid
AU-004/43508393",AU-004/43508393,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508393,45076984  1,"1
3",442882537,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CC80>,,,0,0.44,LOW
0,0,442882536,1,Specs,AU-004/43508389,"2-[4-(3-methylphenyl)-6-(trifluoromethyl)-2-pyrimidinyl]hydrazinecarbothioamide
AU-004/43508389",AU-004/43508389,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508389,91926381  1,"1
3",442882536,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CCF0>,,,1,0.58,MEDIUM
0,0,442882535,1,Specs,AU-004/43508387,"3-amino-N-(4-methyl-2-oxo-2H-chromen-7-yl)propanamide
AU-004/43508387",AU-004/43508387,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508387,7015841  1,"1
3",442882535,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CD60>,,,1,0.585,MEDIUM
0,0,442882534,1,Specs,AU-004/43508386,"4-phenyl-3-pyrrolidinecarboxylic acid
AU-004/43508386",AU-004/43508386,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508386,51051667  1,"1
3",442882534,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CE40>,Salt: HCl,"1  2  5
3  6  6",1,0.71,MEDIUM
0,0,442882533,1,Specs,AU-004/43508383,"1-(3-fluorobenzyl)-1H-thieno[3,2-c][1,2]thiazin-4(3H)-one 2,2-dioxide
AU-004/43508383",AU-004/43508383,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508383,75537574  1,"1
3",442882533,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CEB0>,,,1,0.73,MEDIUM
0,0,442882532,1,Specs,AU-004/43508380,"2-bromo-N-methyl-4-pyridinamine
AU-004/43508380",AU-004/43508380,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508380,17896101  1,"1
3",442882532,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CF20>,,,1,0.5983333333333334,MEDIUM
0,0,442882531,1,Specs,AU-004/43508378,"[1-methyl-3-(trifluoromethyl)-1H-pyrazol-5-yl]methanamine
AU-004/43508378",AU-004/43508378,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508378,50896786  1,"1
3",442882531,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24CF90>,Salt: HCl,,1,0.5383333333333333,MEDIUM
0,0,442882530,1,Specs,AU-004/43508373,"5-bromo-1-methyl-1H-pyrrole-2-carboxylic acid
AU-004/43508373",AU-004/43508373,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508373,21525613  1,"1
3",442882530,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D000>,,,0,0.5,MEDIUM
0,0,442882529,1,Specs,AU-004/43508372,"6-bromo-2-fluoro-3-methoxypyridine
AU-004/43508372",AU-004/43508372,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508372,46863893  1,"1
3",442882529,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D0E0>,,,1,0.6063333333333333,MEDIUM
0,0,442882528,1,Specs,AU-004/43508370,"2,6-dichloro-4-cyanobenzoic acid
AU-004/43508370",AU-004/43508370,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508370,17855060  1,"1
3",442882528,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D150>,,,0,0.405,LOW
0,0,442882527,1,Specs,AU-004/43508366,"3-bromo-5-methoxy-4-methylpyridine
AU-004/43508366",AU-004/43508366,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508366,57363789  1,"1
3",442882527,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D1C0>,,,0,0.495,LOW
0,0,442882526,1,Specs,AU-004/43508362,"methyl 2-fluoro-4-iodobenzoate
AU-004/43508362",AU-004/43508362,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508362,22568800  1,"1
3",442882526,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D230>,,,1,0.5479999999999999,MEDIUM
0,0,442882525,1,Specs,AU-004/43508357,"(4-isopropylphenyl)methanesulfonamide
AU-004/43508357",AU-004/43508357,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508357,43164314  1,"1
3",442882525,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D2A0>,,,1,0.59,MEDIUM
0,0,442882524,1,Specs,AU-004/43508354,"methyl 5-(difluoromethyl)-2-pyrazinecarboxylate
AU-004/43508354",AU-004/43508354,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508354,91926117  1,"1
3",442882524,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D310>,,,0,0.375,LOW
0,0,442882523,1,Specs,AU-004/43508350,"tert-butyl 3-fluoro-4-piperidinylcarbamate
AU-004/43508350",AU-004/43508350,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508350,53302083  1,"1
3",442882523,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D3F0>,,"3  2  5
5  9  6",0,0.395,LOW
0,0,442882522,1,Specs,AU-004/43508348,"4-(tert-butoxycarbonyl)-1,2,3,4-tetrahydro-6-quinoxalinecarboxylic acid
AU-004/43508348",AU-004/43508348,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508348,45790823  1,"1
3",442882522,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D4D0>,,,0,0.475,LOW
0,0,442882521,1,Specs,AU-004/43508345,"2,5-dibromo-4-(trifluoromethyl)pyridine
AU-004/43508345",AU-004/43508345,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508345,37859504  1,"1
3",442882521,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D540>,,,1,0.5233333333333333,MEDIUM
0,0,442882520,1,Specs,AU-004/43508344,"4-(3-bromo-4-fluorobenzyl)-1(2H)-phthalazinone
AU-004/43508344",AU-004/43508344,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508344,59842912  1,"1
3",442882520,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D5B0>,,,1,0.685,MEDIUM
0,0,442882519,1,Specs,AU-004/43508340,"4-bromo-6-chloro-3-pyridazinamine
AU-004/43508340",AU-004/43508340,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508340,22024419  1,"1
3",442882519,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D690>,,,0,0.32166666666666666,LOW
0,0,442882518,1,Specs,AU-004/43508332,"3-fluoro-4-(trifluoromethyl)-2-pyridinylamine
AU-004/43508332",AU-004/43508332,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508332,54772293  1,"1
3",442882518,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D700>,,,0,0.473,LOW
0,0,442882517,1,Specs,AU-004/43508331,"tert-butyl 3,3-difluoro-5-(hydroxymethyl)-1-piperidinecarboxylate
AU-004/43508331",AU-004/43508331,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508331,54772387  1,"1
3",442882517,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D7E0>,,,0,0.42,LOW
0,0,442882516,1,Specs,AU-004/43508326,"2-(4-bromophenyl)-2,2-difluoroethanol
AU-004/43508326",AU-004/43508326,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508326,66580141  1,"1
3",442882516,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D850>,,,1,0.6933333333333332,MEDIUM
0,0,442882515,1,Specs,AU-004/43508324,"5-bromo-1-chloro-3-fluoro-2-iodobenzene
AU-004/43508324",AU-004/43508324,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508324,44891200  1,"1
3",442882515,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D8C0>,,,1,0.5496666666666666,MEDIUM
0,0,442882514,1,Specs,AU-004/43508314,"(5-bromo-6-chloro-3-pyridinyl)methanol
AU-004/43508314",AU-004/43508314,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508314,20583217  1,"1
3",442882514,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D930>,,,1,0.5233333333333333,MEDIUM
0,0,442882513,1,Specs,AU-004/43508313,"1-(4-ethoxyphenyl)-2-[4-(methylsulfonyl)phenyl]ethanone
AU-004/43508313",AU-004/43508313,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508313,9944854  1,"1
3",442882513,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24D9A0>,,,1,0.68,MEDIUM
0,0,442882512,1,Specs,AU-004/43508312,"6-chloro-8-fluoroquinoline
AU-004/43508312",AU-004/43508312,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508312,57926046  1,"1
3",442882512,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DA80>,,,1,0.6699999999999998,MEDIUM
0,0,442882511,1,Specs,AU-004/43508309,"2-chloro-4-(trifluoromethyl)-3-pyridinylamine
AU-004/43508309",AU-004/43508309,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508309,19851909  1,"1
3",442882511,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DAF0>,,,0,0.48166666666666663,LOW
0,0,442882510,1,Specs,AU-004/43508306,"tert-butyl 2,6-diazaspiro[3.3]heptane-2-carboxylate
AU-004/43508306",AU-004/43508306,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508306,40151981  1,"1
3",442882510,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DBD0>,Salt: 0.5 HOOCCOOH,,0,0.4,LOW
0,0,442882509,1,Specs,AU-004/43508305,"4-chloro-6-iodopyrimidine
AU-004/43508305",AU-004/43508305,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508305,15418840  1,"1
3",442882509,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DCB0>,,,0,0.49000000000000005,LOW
0,0,442882508,1,Specs,AU-004/43508304,"2-[(2-amino-2-imino-1,1-dimethylethyl)diazenyl]-2-methylpropanimidamide
AU-004/43508304",AU-004/43508304,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508304,1969  1,"1
3",442882508,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DD20>,Salt: 2 HCl,,0,0.34,LOW
0,0,442882507,1,Specs,AU-004/43508303,"5-bromo-6-methoxy-1H-indole-2,3-dione
AU-004/43508303",AU-004/43508303,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508303,14595061  1,"1
3",442882507,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DD90>,,,1,0.575,MEDIUM
0,0,442882506,1,Specs,AU-004/43508302,"5-bromo-3-chloropyridazine
AU-004/43508302",AU-004/43508302,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508302,56587785  1,"1
3",442882506,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DE00>,,,0,0.395,LOW
0,0,442882505,1,Specs,AU-004/43508300,"1-amino-2-naphthoic acid
AU-004/43508300",AU-004/43508300,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508300,11789942  1,"1
3",442882505,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DE70>,,,0,0.435,LOW
0,0,442882504,1,Specs,AU-004/43508299,"methyl 2-amino-6-chloronicotinate
AU-004/43508299",AU-004/43508299,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508299,57415887  1,"1
3",442882504,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DEE0>,,,0,0.415,LOW
0,0,442882503,1,Specs,AU-004/43508297,"ethyl 2-chloro-1,3-thiazole-4-carboxylate
AU-004/43508297",AU-004/43508297,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508297,13106141  1,"1
3",442882503,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24DF50>,,,1,0.55375,MEDIUM
0,0,442882502,1,Specs,AU-004/43508294,"(4,4-difluorocyclohexyl)acetic acid
AU-004/43508294",AU-004/43508294,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508294,53420743  1,"1
3",442882502,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E030>,,,0,0.21,LOW
0,0,442882501,1,Specs,AU-004/43508293,"phenyl[2-(trifluoromethyl)-1H-pyrrol-3-yl]methanone
AU-004/43508293",AU-004/43508293,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508293,75530392  1,"1
3",442882501,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E0A0>,,,0,0.375,LOW
0,0,442882500,1,Specs,AU-004/43508292,"1-[5-(trifluoromethyl)-1H-pyrrol-2-yl]ethanone
AU-004/43508292",AU-004/43508292,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508292,75530517  1,"1
3",442882500,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E180>,,,1,0.52,MEDIUM
0,0,442882499,1,Specs,AU-004/43508291,"5-(1-piperazinyl)isoquinoline
AU-004/43508291",AU-004/43508291,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508291,18414125  1,"1
3",442882499,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E260>,Salt: HCl,,1,0.71,MEDIUM
0,0,442882498,1,Specs,AU-004/43508290,"5-bromo-6-fluoronicotinic acid
AU-004/43508290",AU-004/43508290,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508290,45158843  1,"1
3",442882498,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E2D0>,,,0,0.3,LOW
0,0,442882497,1,Specs,AU-004/43508289,"3-bromo-1H-pyrazolo[3,4-d]pyrimidin-4-amine
AU-004/43508289",AU-004/43508289,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508289,340230  1,"1
3",442882497,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E340>,,,0,0.31,LOW
0,0,442882496,1,Specs,AU-004/43508287,"N-(5-bromo-2-fluorophenyl)acetamide
AU-004/43508287",AU-004/43508287,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508287,242827  1,"1
3",442882496,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E420>,,,1,0.518,MEDIUM
0,0,442882495,1,Specs,AU-004/43508285,"1,5-anhydro-1-{4-chloro-3-[4-(tetrahydro-3-furanyloxy)benzyl]phenyl}hexitol
AU-004/43508285",AU-004/43508285,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508285,11949646  1,"1
3",442882495,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E490>,,"23  17  5
2  7  5
3  16  6
4  15  5
5  18  6
6  22  5",1,0.725,MEDIUM
0,0,442882494,1,Specs,AU-004/43508284,"2-bromo-1,3-dichloro-5-fluorobenzene
AU-004/43508284",AU-004/43508284,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508284,21198143  1,"1
3",442882494,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E500>,,,1,0.538,MEDIUM
0,0,442882493,1,Specs,AU-004/43508283,"tert-butyl 3-cyano-4-oxo-1-piperidinecarboxylate
AU-004/43508283",AU-004/43508283,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508283,42609283  1,"1
3",442882493,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E570>,,,0,0.45,LOW
0,0,442882492,1,Specs,AU-004/43508282,"4-chloro-5,8-dihydro-6H-pyrano[4',3':4,5]thieno[2,3-d]pyrimidine
AU-004/43508282",AU-004/43508282,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508282,22313872  1,"1
3",442882492,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E650>,,,0,0.49166666666666664,LOW
0,0,442882491,1,Specs,AU-004/43508279,"3-bromo-5-(trifluoromethyl)-1H-indazole
AU-004/43508279",AU-004/43508279,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508279,26985641  1,"1
3",442882491,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E6C0>,,,1,0.8,HIGH
0,0,442882490,1,Specs,AU-004/43508278,"N-[4-(1-methyl-1H-pyrrol-2-yl)-6-(trifluoromethyl)-2-pyrimidinyl]thiourea
AU-004/43508278",AU-004/43508278,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508278,91926675  1,"1
3",442882490,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E730>,,,1,0.65,MEDIUM
0,0,442882489,1,Specs,AU-004/43508275,"3-[4-(trifluoromethyl)phenyl]-3-oxetanylamine
AU-004/43508275",AU-004/43508275,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508275,56604672  1,"1
3",442882489,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E7A0>,Salt: HCl,,1,0.64,MEDIUM
0,0,442882488,1,Specs,AU-004/43508274,"5H-benzimidazo[1,2-a]benzimidazole
AU-004/43508274",AU-004/43508274,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508274,13082745  1,"1
3",442882488,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC24E880>,,,1,0.75,MEDIUM
